feature	backing	form	world	place	result
rename	ex_docs	defdelegate	x_arity_zero	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate	x_arity_zero	no_arguments	red
rename	ex_docs	defdelegate	x_arity_zero	pipe	red
rename	ex_docs	defdelegate	x_arity_zero	qualified	red
rename	ex_docs	defdelegate	x_arity_zero	unqualified	red
rename	ex_docs	defdelegate	x_arity_zero	unqualified_arity_1	green
rename	ex_docs	defdelegate	x_defaults	aliased	red
rename	ex_docs	defdelegate	x_defaults	aliased_as	red
rename	ex_docs	defdelegate	x_defaults	apply	red
rename	ex_docs	defdelegate	x_defaults	capture	red
rename	ex_docs	defdelegate	x_defaults	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate	x_defaults	default_arity	red
rename	ex_docs	defdelegate	x_defaults	pipe	red
rename	ex_docs	defdelegate	x_defaults	qualified	red
rename	ex_docs	defdelegate	x_defaults	unqualified	red
rename	ex_docs	defdelegate	x_defaults_head	aliased	red
rename	ex_docs	defdelegate	x_defaults_head	aliased_as	red
rename	ex_docs	defdelegate	x_defaults_head	apply	red
rename	ex_docs	defdelegate	x_defaults_head	arity_1	red
rename	ex_docs	defdelegate	x_defaults_head	arity_3	green
rename	ex_docs	defdelegate	x_defaults_head	capture	red
rename	ex_docs	defdelegate	x_defaults_head	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate	x_defaults_head	no_arguments	red
rename	ex_docs	defdelegate	x_defaults_head	pipe	red
rename	ex_docs	defdelegate	x_defaults_head	qualified	red
rename	ex_docs	defdelegate	x_defaults_head	unqualified	red
rename	ex_docs	defdelegate	x_defaults_head	unqualified_arity_3	green
rename	ex_docs	defdelegate	x_nfc	aliased	red
rename	ex_docs	defdelegate	x_nfc	aliased_as	red
rename	ex_docs	defdelegate	x_nfc	declaration(snoć/2#0)	red
rename	ex_docs	defdelegate	x_nfc	qualified	red
rename	ex_docs	defdelegate	x_nfc	unqualified	red
rename	ex_docs	defdelegate	x_not_a_call	aliased	red
rename	ex_docs	defdelegate	x_not_a_call	aliased_as	red
rename	ex_docs	defdelegate	x_not_a_call	apply	red
rename	ex_docs	defdelegate	x_not_a_call	capture	red
rename	ex_docs	defdelegate	x_not_a_call	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate	x_not_a_call	pipe	red
rename	ex_docs	defdelegate	x_not_a_call	qualified	red
rename	ex_docs	defdelegate	x_not_a_call	unqualified	red
rename	ex_docs	defdelegate	x_other_module	aliased	red
rename	ex_docs	defdelegate	x_other_module	aliased_as	red
rename	ex_docs	defdelegate	x_other_module	apply	red
rename	ex_docs	defdelegate	x_other_module	capture	red
rename	ex_docs	defdelegate	x_other_module	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate	x_other_module	other_qualified	red
rename	ex_docs	defdelegate	x_other_module	pipe	red
rename	ex_docs	defdelegate	x_other_module	qualified	red
rename	ex_docs	defdelegate	x_other_module	unqualified	red
rename	ex_docs	defdelegate_unresolvable	w1	aliased	red
rename	ex_docs	defdelegate_unresolvable	w1	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	w1	apply	red
rename	ex_docs	defdelegate_unresolvable	w1	capture	red
rename	ex_docs	defdelegate_unresolvable	w1	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w1	pipe	red
rename	ex_docs	defdelegate_unresolvable	w1	qualified	red
rename	ex_docs	defdelegate_unresolvable	w1	unqualified	red
rename	ex_docs	defdelegate_unresolvable	w2	aliased	red
rename	ex_docs	defdelegate_unresolvable	w2	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	w2	apply	red
rename	ex_docs	defdelegate_unresolvable	w2	arity_1	red
rename	ex_docs	defdelegate_unresolvable	w2	arity_3	red
rename	ex_docs	defdelegate_unresolvable	w2	capture	red
rename	ex_docs	defdelegate_unresolvable	w2	declaration(snoc/1#0)	red
rename	ex_docs	defdelegate_unresolvable	w2	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w2	declaration(snoc/3#0)	red
rename	ex_docs	defdelegate_unresolvable	w2	pipe	red
rename	ex_docs	defdelegate_unresolvable	w2	qualified	red
rename	ex_docs	defdelegate_unresolvable	w2	second_qualified	red
rename	ex_docs	defdelegate_unresolvable	w2	unqualified	red
rename	ex_docs	defdelegate_unresolvable	w3	aliased	red
rename	ex_docs	defdelegate_unresolvable	w3	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	w3	apply	red
rename	ex_docs	defdelegate_unresolvable	w3	capture	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(snoc!/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(snoc?/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(snoc_x/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(snoć/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	declaration(xsnoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w3	lookalike_snoc_bang	red
rename	ex_docs	defdelegate_unresolvable	w3	lookalike_snoc_combining	green
rename	ex_docs	defdelegate_unresolvable	w3	lookalike_snoc_question	red
rename	ex_docs	defdelegate_unresolvable	w3	lookalike_snoc_x	red
rename	ex_docs	defdelegate_unresolvable	w3	lookalike_xsnoc	red
rename	ex_docs	defdelegate_unresolvable	w3	pipe	red
rename	ex_docs	defdelegate_unresolvable	w3	qualified	red
rename	ex_docs	defdelegate_unresolvable	w3	unqualified	red
rename	ex_docs	defdelegate_unresolvable	w4	aliased	red
rename	ex_docs	defdelegate_unresolvable	w4	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	w4	apply	red
rename	ex_docs	defdelegate_unresolvable	w4	arity_1	red
rename	ex_docs	defdelegate_unresolvable	w4	arity_3	red
rename	ex_docs	defdelegate_unresolvable	w4	capture	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc!/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc/1#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc/3#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc?/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoc_x/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(snoć/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	declaration(xsnoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	w4	lookalike_snoc_bang	red
rename	ex_docs	defdelegate_unresolvable	w4	lookalike_snoc_combining	green
rename	ex_docs	defdelegate_unresolvable	w4	lookalike_snoc_question	red
rename	ex_docs	defdelegate_unresolvable	w4	lookalike_snoc_x	red
rename	ex_docs	defdelegate_unresolvable	w4	lookalike_xsnoc	red
rename	ex_docs	defdelegate_unresolvable	w4	pipe	red
rename	ex_docs	defdelegate_unresolvable	w4	qualified	red
rename	ex_docs	defdelegate_unresolvable	w4	second_qualified	red
rename	ex_docs	defdelegate_unresolvable	w4	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_arity	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_arity	apply	red
rename	ex_docs	defdelegate_unresolvable	x_arity	arity_3	red
rename	ex_docs	defdelegate_unresolvable	x_arity	capture	red
rename	ex_docs	defdelegate_unresolvable	x_arity	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity	declaration(snoc/3#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_arity	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity	unqualified_arity_3	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	aliased_arity_1	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	apply	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	arity_1	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	arity_3	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	capture	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	no_arguments	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	undeclared	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	undeclared_no_arguments	green
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_absent	unqualified_arity_1	green
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	apply	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	arity_1	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	arity_3	green
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	capture	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	declaration(snoc/0#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	declaration(snoc/1#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	no_arguments	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_separate	unqualified_arity_3	green
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	apply	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	arity_1	green
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	capture	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	declaration(snoc/0#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	no_arguments	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_arity_zero	unqualified_arity_1	green
rename	ex_docs	defdelegate_unresolvable	x_defaults	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	apply	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	capture	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	default_arity	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_defaults	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	apply	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	arity_1	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	arity_3	green
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	capture	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	no_arguments	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_defaults_head	unqualified_arity_3	green
rename	ex_docs	defdelegate_unresolvable	x_nfc	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_nfc	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_nfc	declaration(snoć/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_nfc	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_nfc	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	apply	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	capture	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_not_a_call	unqualified	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	aliased	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	aliased_as	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	apply	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	capture	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	declaration(snoc/2#0)	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	other_qualified	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	pipe	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	qualified	red
rename	ex_docs	defdelegate_unresolvable	x_other_module	unqualified	red
rename	ex_docs	defguard	w1	aliased	red
rename	ex_docs	defguard	w1	aliased_as	red
rename	ex_docs	defguard	w1	declaration(snoc/2#0)	red
rename	ex_docs	defguard	w1	pipe	red
rename	ex_docs	defguard	w1	qualified	red
rename	ex_docs	defguard	w1	unqualified	red
rename	ex_docs	defguard	w2	aliased	red
rename	ex_docs	defguard	w2	aliased_as	red
rename	ex_docs	defguard	w2	arity_1	red
rename	ex_docs	defguard	w2	arity_3	red
rename	ex_docs	defguard	w2	declaration(snoc/1#0)	red
rename	ex_docs	defguard	w2	declaration(snoc/2#0)	red
rename	ex_docs	defguard	w2	declaration(snoc/3#0)	red
rename	ex_docs	defguard	w2	pipe	red
rename	ex_docs	defguard	w2	qualified	red
rename	ex_docs	defguard	w2	second_qualified	red
rename	ex_docs	defguard	w2	unqualified	red
rename	ex_docs	defguard	w3	aliased	red
rename	ex_docs	defguard	w3	aliased_as	red
rename	ex_docs	defguard	w3	declaration(snoc!/2#0)	red
rename	ex_docs	defguard	w3	declaration(snoc/2#0)	red
rename	ex_docs	defguard	w3	declaration(snoc?/2#0)	red
rename	ex_docs	defguard	w3	declaration(snoc_x/2#0)	red
rename	ex_docs	defguard	w3	declaration(snoć/2#0)	red
rename	ex_docs	defguard	w3	declaration(xsnoc/2#0)	red
rename	ex_docs	defguard	w3	lookalike_snoc_bang	red
rename	ex_docs	defguard	w3	lookalike_snoc_combining	green
rename	ex_docs	defguard	w3	lookalike_snoc_question	red
rename	ex_docs	defguard	w3	lookalike_snoc_x	red
rename	ex_docs	defguard	w3	lookalike_xsnoc	red
rename	ex_docs	defguard	w3	pipe	red
rename	ex_docs	defguard	w3	qualified	red
rename	ex_docs	defguard	w3	unqualified	red
rename	ex_docs	defguard	w4	aliased	red
rename	ex_docs	defguard	w4	aliased_as	red
rename	ex_docs	defguard	w4	arity_1	red
rename	ex_docs	defguard	w4	arity_3	red
rename	ex_docs	defguard	w4	declaration(snoc!/2#0)	red
rename	ex_docs	defguard	w4	declaration(snoc/1#0)	red
rename	ex_docs	defguard	w4	declaration(snoc/2#0)	red
rename	ex_docs	defguard	w4	declaration(snoc/3#0)	red
rename	ex_docs	defguard	w4	declaration(snoc?/2#0)	red
rename	ex_docs	defguard	w4	declaration(snoc_x/2#0)	red
rename	ex_docs	defguard	w4	declaration(snoć/2#0)	red
rename	ex_docs	defguard	w4	declaration(xsnoc/2#0)	red
rename	ex_docs	defguard	w4	lookalike_snoc_bang	red
rename	ex_docs	defguard	w4	lookalike_snoc_combining	green
rename	ex_docs	defguard	w4	lookalike_snoc_question	red
rename	ex_docs	defguard	w4	lookalike_snoc_x	red
rename	ex_docs	defguard	w4	lookalike_xsnoc	red
rename	ex_docs	defguard	w4	pipe	red
rename	ex_docs	defguard	w4	qualified	red
rename	ex_docs	defguard	w4	second_qualified	red
rename	ex_docs	defguard	w4	unqualified	red
rename	ex_docs	defguard	x_arity	aliased	red
rename	ex_docs	defguard	x_arity	aliased_as	red
rename	ex_docs	defguard	x_arity	arity_3	red
rename	ex_docs	defguard	x_arity	declaration(snoc/2#0)	red
rename	ex_docs	defguard	x_arity	declaration(snoc/3#0)	red
rename	ex_docs	defguard	x_arity	pipe	red
rename	ex_docs	defguard	x_arity	qualified	red
rename	ex_docs	defguard	x_arity	unqualified	red
rename	ex_docs	defguard	x_arity	unqualified_arity_3	red
rename	ex_docs	defguard	x_arity_absent	aliased	red
rename	ex_docs	defguard	x_arity_absent	aliased_arity_1	green
rename	ex_docs	defguard	x_arity_absent	aliased_as	red
rename	ex_docs	defguard	x_arity_absent	arity_1	green
rename	ex_docs	defguard	x_arity_absent	arity_3	green
rename	ex_docs	defguard	x_arity_absent	declaration(snoc/2#0)	red
rename	ex_docs	defguard	x_arity_absent	no_arguments	green
rename	ex_docs	defguard	x_arity_absent	pipe	red
rename	ex_docs	defguard	x_arity_absent	qualified	red
rename	ex_docs	defguard	x_arity_absent	undeclared	green
rename	ex_docs	defguard	x_arity_absent	undeclared_no_arguments	green
rename	ex_docs	defguard	x_arity_absent	unqualified	red
rename	ex_docs	defguard	x_arity_absent	unqualified_arity_1	green
rename	ex_docs	defguard	x_nfc	aliased	red
rename	ex_docs	defguard	x_nfc	aliased_as	red
rename	ex_docs	defguard	x_nfc	declaration(snoć/2#0)	red
rename	ex_docs	defguard	x_nfc	qualified	red
rename	ex_docs	defguard	x_nfc	unqualified	red
rename	ex_docs	defguard	x_not_a_call	aliased	red
rename	ex_docs	defguard	x_not_a_call	aliased_as	red
rename	ex_docs	defguard	x_not_a_call	declaration(snoc/2#0)	red
rename	ex_docs	defguard	x_not_a_call	pipe	red
rename	ex_docs	defguard	x_not_a_call	qualified	red
rename	ex_docs	defguard	x_not_a_call	unqualified	red
rename	ex_docs	defguard	x_other_module	aliased	red
rename	ex_docs	defguard	x_other_module	aliased_as	red
rename	ex_docs	defguard	x_other_module	declaration(snoc/2#0)	red
rename	ex_docs	defguard	x_other_module	other_qualified	red
rename	ex_docs	defguard	x_other_module	pipe	red
rename	ex_docs	defguard	x_other_module	qualified	red
rename	ex_docs	defguard	x_other_module	unqualified	red
rename	ex_docs	defmacro	w1	aliased	red
rename	ex_docs	defmacro	w1	aliased_as	red
rename	ex_docs	defmacro	w1	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	w1	pipe	red
rename	ex_docs	defmacro	w1	qualified	red
rename	ex_docs	defmacro	w1	unqualified	red
rename	ex_docs	defmacro	w2	aliased	red
rename	ex_docs	defmacro	w2	aliased_as	red
rename	ex_docs	defmacro	w2	arity_1	red
rename	ex_docs	defmacro	w2	arity_3	red
rename	ex_docs	defmacro	w2	declaration(snoc/1#0)	red
rename	ex_docs	defmacro	w2	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	w2	declaration(snoc/3#0)	red
rename	ex_docs	defmacro	w2	pipe	red
rename	ex_docs	defmacro	w2	qualified	red
rename	ex_docs	defmacro	w2	second_qualified	red
rename	ex_docs	defmacro	w2	unqualified	red
rename	ex_docs	defmacro	w3	aliased	red
rename	ex_docs	defmacro	w3	aliased_as	red
rename	ex_docs	defmacro	w3	declaration(snoc!/2#0)	red
rename	ex_docs	defmacro	w3	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	w3	declaration(snoc?/2#0)	red
rename	ex_docs	defmacro	w3	declaration(snoc_x/2#0)	red
rename	ex_docs	defmacro	w3	declaration(snoć/2#0)	red
rename	ex_docs	defmacro	w3	declaration(xsnoc/2#0)	red
rename	ex_docs	defmacro	w3	lookalike_snoc_bang	red
rename	ex_docs	defmacro	w3	lookalike_snoc_combining	green
rename	ex_docs	defmacro	w3	lookalike_snoc_question	red
rename	ex_docs	defmacro	w3	lookalike_snoc_x	red
rename	ex_docs	defmacro	w3	lookalike_xsnoc	red
rename	ex_docs	defmacro	w3	pipe	red
rename	ex_docs	defmacro	w3	qualified	red
rename	ex_docs	defmacro	w3	unqualified	red
rename	ex_docs	defmacro	w4	aliased	red
rename	ex_docs	defmacro	w4	aliased_as	red
rename	ex_docs	defmacro	w4	arity_1	red
rename	ex_docs	defmacro	w4	arity_3	red
rename	ex_docs	defmacro	w4	declaration(snoc!/2#0)	red
rename	ex_docs	defmacro	w4	declaration(snoc/1#0)	red
rename	ex_docs	defmacro	w4	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	w4	declaration(snoc/3#0)	red
rename	ex_docs	defmacro	w4	declaration(snoc?/2#0)	red
rename	ex_docs	defmacro	w4	declaration(snoc_x/2#0)	red
rename	ex_docs	defmacro	w4	declaration(snoć/2#0)	red
rename	ex_docs	defmacro	w4	declaration(xsnoc/2#0)	red
rename	ex_docs	defmacro	w4	lookalike_snoc_bang	red
rename	ex_docs	defmacro	w4	lookalike_snoc_combining	green
rename	ex_docs	defmacro	w4	lookalike_snoc_question	red
rename	ex_docs	defmacro	w4	lookalike_snoc_x	red
rename	ex_docs	defmacro	w4	lookalike_xsnoc	red
rename	ex_docs	defmacro	w4	pipe	red
rename	ex_docs	defmacro	w4	qualified	red
rename	ex_docs	defmacro	w4	second_qualified	red
rename	ex_docs	defmacro	w4	unqualified	red
rename	ex_docs	defmacro	x_arity	aliased	red
rename	ex_docs	defmacro	x_arity	aliased_as	red
rename	ex_docs	defmacro	x_arity	arity_3	red
rename	ex_docs	defmacro	x_arity	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_arity	declaration(snoc/3#0)	red
rename	ex_docs	defmacro	x_arity	pipe	red
rename	ex_docs	defmacro	x_arity	qualified	red
rename	ex_docs	defmacro	x_arity	unqualified	red
rename	ex_docs	defmacro	x_arity	unqualified_arity_3	red
rename	ex_docs	defmacro	x_arity_absent	aliased	red
rename	ex_docs	defmacro	x_arity_absent	aliased_arity_1	green
rename	ex_docs	defmacro	x_arity_absent	aliased_as	red
rename	ex_docs	defmacro	x_arity_absent	arity_1	green
rename	ex_docs	defmacro	x_arity_absent	arity_3	green
rename	ex_docs	defmacro	x_arity_absent	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_arity_absent	no_arguments	green
rename	ex_docs	defmacro	x_arity_absent	pipe	red
rename	ex_docs	defmacro	x_arity_absent	qualified	red
rename	ex_docs	defmacro	x_arity_absent	undeclared	green
rename	ex_docs	defmacro	x_arity_absent	undeclared_no_arguments	green
rename	ex_docs	defmacro	x_arity_absent	unqualified	red
rename	ex_docs	defmacro	x_arity_absent	unqualified_arity_1	green
rename	ex_docs	defmacro	x_arity_separate	aliased	red
rename	ex_docs	defmacro	x_arity_separate	aliased_as	red
rename	ex_docs	defmacro	x_arity_separate	arity_1	red
rename	ex_docs	defmacro	x_arity_separate	arity_3	green
rename	ex_docs	defmacro	x_arity_separate	declaration(snoc/0#0)	red
rename	ex_docs	defmacro	x_arity_separate	declaration(snoc/1#0)	red
rename	ex_docs	defmacro	x_arity_separate	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_arity_separate	no_arguments	red
rename	ex_docs	defmacro	x_arity_separate	pipe	red
rename	ex_docs	defmacro	x_arity_separate	qualified	red
rename	ex_docs	defmacro	x_arity_separate	unqualified	red
rename	ex_docs	defmacro	x_arity_separate	unqualified_arity_3	green
rename	ex_docs	defmacro	x_arity_zero	aliased	red
rename	ex_docs	defmacro	x_arity_zero	aliased_as	red
rename	ex_docs	defmacro	x_arity_zero	arity_1	green
rename	ex_docs	defmacro	x_arity_zero	declaration(snoc/0#0)	red
rename	ex_docs	defmacro	x_arity_zero	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_arity_zero	no_arguments	red
rename	ex_docs	defmacro	x_arity_zero	pipe	red
rename	ex_docs	defmacro	x_arity_zero	qualified	red
rename	ex_docs	defmacro	x_arity_zero	unqualified	red
rename	ex_docs	defmacro	x_arity_zero	unqualified_arity_1	green
rename	ex_docs	defmacro	x_defaults	aliased	red
rename	ex_docs	defmacro	x_defaults	aliased_as	red
rename	ex_docs	defmacro	x_defaults	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_defaults	default_arity	red
rename	ex_docs	defmacro	x_defaults	pipe	red
rename	ex_docs	defmacro	x_defaults	qualified	red
rename	ex_docs	defmacro	x_defaults	unqualified	red
rename	ex_docs	defmacro	x_defaults_head	aliased	red
rename	ex_docs	defmacro	x_defaults_head	aliased_as	red
rename	ex_docs	defmacro	x_defaults_head	arity_1	red
rename	ex_docs	defmacro	x_defaults_head	arity_3	green
rename	ex_docs	defmacro	x_defaults_head	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_defaults_head	no_arguments	red
rename	ex_docs	defmacro	x_defaults_head	pipe	red
rename	ex_docs	defmacro	x_defaults_head	qualified	red
rename	ex_docs	defmacro	x_defaults_head	unqualified	red
rename	ex_docs	defmacro	x_defaults_head	unqualified_arity_3	green
rename	ex_docs	defmacro	x_nfc	aliased	red
rename	ex_docs	defmacro	x_nfc	aliased_as	red
rename	ex_docs	defmacro	x_nfc	declaration(snoć/2#0)	red
rename	ex_docs	defmacro	x_nfc	qualified	red
rename	ex_docs	defmacro	x_nfc	unqualified	red
rename	ex_docs	defmacro	x_not_a_call	aliased	red
rename	ex_docs	defmacro	x_not_a_call	aliased_as	red
rename	ex_docs	defmacro	x_not_a_call	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_not_a_call	pipe	red
rename	ex_docs	defmacro	x_not_a_call	qualified	red
rename	ex_docs	defmacro	x_not_a_call	unqualified	red
rename	ex_docs	defmacro	x_other_module	aliased	red
rename	ex_docs	defmacro	x_other_module	aliased_as	red
rename	ex_docs	defmacro	x_other_module	declaration(snoc/2#0)	red
rename	ex_docs	defmacro	x_other_module	other_qualified	red
rename	ex_docs	defmacro	x_other_module	pipe	red
rename	ex_docs	defmacro	x_other_module	qualified	red
rename	ex_docs	defmacro	x_other_module	unqualified	red
rename	ex_docs	defp	w1	declaration(snoc/2#0)	red
rename	ex_docs	defp	w2	declaration(snoc/1#0)	red
rename	ex_docs	defp	w2	declaration(snoc/2#0)	red
rename	ex_docs	defp	w2	declaration(snoc/3#0)	red
rename	ex_docs	defp	w3	declaration(snoc!/2#0)	red
rename	ex_docs	defp	w3	declaration(snoc/2#0)	red
rename	ex_docs	defp	w3	declaration(snoc?/2#0)	red
rename	ex_docs	defp	w3	declaration(snoc_x/2#0)	red
rename	ex_docs	defp	w3	declaration(snoć/2#0)	red
rename	ex_docs	defp	w3	declaration(xsnoc/2#0)	red
rename	ex_docs	defp	w4	declaration(snoc!/2#0)	red
rename	ex_docs	defp	w4	declaration(snoc/1#0)	red
rename	ex_docs	defp	w4	declaration(snoc/2#0)	red
rename	ex_docs	defp	w4	declaration(snoc/3#0)	red
rename	ex_docs	defp	w4	declaration(snoc?/2#0)	red
rename	ex_docs	defp	w4	declaration(snoc_x/2#0)	red
rename	ex_docs	defp	w4	declaration(snoć/2#0)	red
